st_abbv,nicarid,rtnum,cnty,place,feature,strcture,location,latmap,longmap,year,laneson,lanesun,avdayno,yravg,strcstat,onserve,undserve,inspdate,brdgimno,rdimpno,totcstno,impcstyr,futdlyno,futyear,stat,suffrtno
LA,2260840000006002631,00000,079,00000,BAYOU BOEUF,LOCAL ROAD,0.2 MILES NORTH OF US 71,31,-92.22,2015,02,00,200,2005,A,1,5,0315,,,,,260,2035,0,92.5
LA,2260840000006002831,00000,079,00000,SPRING CREEK,LOCAL ROAD,0.39 MI. SOUTH OF LA 112,31.11,-92.65,2009,02,00,,2015,P,1,5,0913,,,,,,2035,0,68.8
LA,2260840000006003681,00000,079,00000,BAYOU BOEUF,LOCAL ROAD,3.42 MILES SE OF LA 3265,31.12,-92.44,2009,02,00,250,1976,A,1,5,1013,,,,,325,2035,0,96.8
LA,2260840000006003821,00000,079,00000,BAYOU RAPIDES,LOCAL ROAD,0.01 MI N OF BELGARD BEND,31.3,-92.62,2010,02,00,400,2004,A,1,5,1013,,,,,520,2035,0,95.5
LA,2260840000006004391,00000,079,00000,RIGOLETTE BAYOU,LOCAL ROAD,0.59 MI. W. OF END LA 120,31.38,-92.49,2012,02,00,1614,2011,A,1,5,1213,,,,,2098,2035,0,77.6
LA,2260840000809144211,00071,079,00975,UP RAILROAD,US0071,.3 MI. N OF INT I-49,31.23,-92.43,2003,03,00,9240,2014,A,1,2,0314,,,,,12012,2035,0,86.6
LA,2260840001406004421,00165,079,00000,INDIAN CREEK,US0165,1.7 M N OF N JCT. LA 112,31.1,-92.51,2005,02,00,4680,2014,A,1,5,0914,,,,,6084,2035,0,92.4
LA,2260840001406104711,00165,079,00975,PECAN BAYOU,US0165,6.57 MI. NORTH OF LA 3265,31.24,-92.49,1994,02,00,5700,2014,A,1,5,0914,,,,,7410,2035,0,98.5
LA,2260840001406104721,00165,079,00975,PECAN BAYOU,US0165,6.57 MI. NORTH OF LA 3265,31.24,-92.49,1993,02,00,5700,2014,A,1,5,0914,,,,,7410,2035,0,99.5
LA,2260840001530014411,00165,079,00975,LA. & ARKANSAS RR,US0165,1.44 MI. N OF INT US71,31.35,-92.43,1997,02,00,37500,2014,A,1,2,0914,,,,,48750,2035,0,87.8
LA,2260840001530014421,00165,079,00975,LA. & ARKANSAS RR,US0165,1.44 MI. N OF INT US71,31.35,-92.43,1997,02,00,37500,2014,A,1,2,0914,,,,,48750,2035,2,83.3
LA,2260840001530016111,00165,079,00975,ROCKY BAYOU,US0165,1.61 MI. N OF INT US71,31.35,-92.43,1997,02,00,37500,2014,A,1,5,0914,,,,,48750,2035,0,90.2
LA,2260840001530016121,00165,079,00975,ROCKY BAYOU,US0165,1.61 MI. N OF INT US71,31.35,-92.43,1997,02,00,37500,2014,A,1,5,0914,,,,,48750,2035,0,90.2
LA,2260840001530018711,00165,079,60530,"US 71, ROCKY BAYOU",US0165,1.87 MI SOUTH JCT. US 167,31.34,-92.43,1999,02,04,16400,2014,A,1,6,0914,,,,,21320,2035,2,93.4
LA,2260840002301019211,00167,079,60530,RED RIVER/GREER ST,US0167,.1 MI. N OF INT LA1,31.31,-92.44,1992,04,02,56900,2014,A,1,6,0613,,,,,73970,2035,0,72.7
LA,2260840002301019221,00167,079,60530,"RED RIVER, GREER ST.",US0167,US 167 SOUTH @ RED RIVER,31.31,-92.44,1996,03,02,34140,2014,A,1,6,0613,,,,,44382,2035,0,89.8
LA,2260840002301085011,00000,079,60530,US 167,LOC ROAD,0.8 MI. NORTH OF US 71,31.39,-92.44,1980,02,04,7900,2014,A,1,1,1114,,,,,10270,2035,0,95.8
LA,2260840002906139711,00121,079,00000,BAYOU RAPIDES,LA0121,4.02 MI. NORTH OF LA 28,31.32,-92.65,2006,02,00,680,2014,A,1,5,1114,,,,,884,2035,0,99
LA,2260840002907019511,00496,079,00000,BAYOU RAPIDES,LA0496,1.95 MI. EAST OF LA 121,31.31,-92.62,2002,02,00,2700,2014,A,1,5,1114,,,,,3510,2035,0,98.4
LA,2260840003304068011,00115,079,00000,WATERS BAYOU,LA0115,2.26 MI. SOUTH OF LA 28,31.4,-92.16,2001,02,00,1620,2014,A,1,5,1114,,,,,2106,2035,0,99.4
LA,2260840005302067311,00001,079,00000,MP RR,LA0001,3.53 MI. N OF N JCT LA 8,31.45,-92.75,1994,02,00,1000,2014,A,1,2,0914,,,,,1300,2035,0,97.3
LA,2260840007301014611,00112,079,00000,MILL CREEK,LA0112,1.46 MI EAST JCT LA 121,31.15,-92.74,1949,02,00,1700,2014,A,1,5,0714,,,,,2210,2035,0,98.6
LA,2260840007301018811,00112,079,00000,CREEK,LA0112,1.88 MI EAST JCT LA 121,31.15,-92.73,1949,02,00,1700,2014,A,1,5,0714,,,,,2210,2035,0,98.6
LA,2260840007301029011,00112,079,00000,CREEK,LA0112,2.90 MI EAST OF JCT LA121,31.14,-92.71,1949,02,00,1700,2014,A,1,5,0714,,,,,2210,2035,0,98.6
LA,2260840007304032411,00457,079,00000,POMPEY BAYOU,LA0457,3.24 MI. NE OF US 71,31.1,-92.35,1993,02,00,670,2014,A,1,5,0314,,,,,871,2035,0,99.8
LA,2260840007305000111,00457,079,00000,INDIAN BAYOU,LA0457,3.09 MI. SOUTH OF LA 3170,31.14,-92.35,1994,02,00,380,2014,A,1,5,0314,,,,,494,2035,0,99.8
LA,2260840007401013111,00028,079,60530,BAYOU MARIA,LA0028,0.26 MI. EAST OF LA 3144,31.33,-92.39,1994,05,00,13100,2014,A,1,5,0814,,,,,17030,2035,0,97.2
LA,2260840013404006811,00008,079,00000,CREEK,LA0008,0.68 I. EAST OF LA 119,31.41,-92.86,1995,02,00,2000,2014,A,1,5,0714,,,,,2600,2035,0,97
LA,2260840013404015011,00008,079,00000,DRAIN,LA0008,1.5 MI. EAST OF LA 119,31.41,-92.85,1996,02,00,2000,2014,A,1,5,0714,,,,,2600,2035,0,97
LA,2260840013404051011,00008,079,00000,CASTOR CREEK,LA0008,5.1 MI. EAST OF LA 119,31.4,-92.79,1996,02,00,2000,2014,A,1,5,0714,,,,,2600,2035,0,96
LA,2260840014002040011,00113,079,00000,SWETZ BRANCH,LA0113,3.0 MI. EAST OF LA 462,30.99,-92.76,1994,02,00,720,2014,A,1,5,1114,,,,,936,2035,0,98.7
LA,2260840014003020411,00113,079,00000,PRAIRIE BRANCH,LA0113,2.04 MI. E OF INT LA112,31,-92.7,1994,02,00,1000,2014,A,1,5,1114,,,,,1300,2035,0,93.2
LA,2260840014930012411,01204,079,04055,HAW CREEK,LA1204,1.24 MI EAST JCT US 165,31.42,-92.39,1996,02,00,960,2014,A,1,5,1114,,,,,1248,2035,0,99.8
LA,2260840037104012111,00461,079,00000,GOODMAN BRANCH,LA0461,3.7 MI. SE OF LA 121,31.1,-92.73,1992,02,00,750,2014,A,1,5,1114,,,,,975,2035,0,88
LA,2260840037104045011,00461,079,00000,HINESTON BRANCH,LA0461,0.41 MI. SE OF LA 121,31.13,-92.75,1992,02,00,750,2014,A,1,5,1114,,,,,975,2035,0,88
LA,2260840037104040911,00461,079,00000,MILL CREEK,LA0461,0.82 MI. SE OF LA 121,31.13,-92.75,1992,02,00,750,2014,A,1,5,1114,,,,,975,2035,0,88
LA,2260840037205003411,00181,079,00000,DITCH,LA0181,3.28 MI. SOUTH OF US 71,30.97,-92.31,1992,02,00,590,2014,A,1,5,0314,,,,,767,2035,0,88.4
LA,2260840041702130111,00028,079,00000,BAYOU BOEUF,LA0028,4.38 M E OF E JCT. LA 121,31.29,-92.62,2005,02,00,5280,2014,A,1,5,0814,,,,,6864,2035,0,97.5
LA,2260840041702151611,00028,079,00000,DRAIN,LA0028,3.34 MI. WEST OF LA 3054,31.3,-92.59,1997,04,00,8800,2014,A,1,5,0814,,,,,11440,2035,0,80
LA,2260840041702162211,00028,079,00000,DRAIN,LA0028,2.28 MI. WEST OF LA 3054,31.3,-92.57,1997,04,00,8800,2014,A,1,5,0814,,,,,11440,2035,0,80
LA,2260840045505158111,00000,079,00000,FORESTRY ROAD OVER I-49,LOC RD,3.9M N OF LA 112 ON I-49,31.13,-92.44,1989,02,04,1440,2014,A,1,1,1014,,,,,1872,2035,0,70.6
LA,2260840310059230211,00000,079,00000,HURRICANE CREEK,LOCAL ROAD,2.07 M. S. OF BLUE LAKE R,31.01,-92.5,2001,02,00,100,2000,A,1,5,0813,,,,,130,2035,0,93.1
LA,2260840045505254261,00049,079,00975,"RAMPS, US 71, DITCH, RR",I0049,SOUTH I-49 / US 71 INTG.,31.24,-92.43,1992,01,06,1440,2014,A,1,8,0414,,,,,1872,2035,0,89.8
LA,2260840045505254311,00049,079,00975,"US 71, RAMPS, UP RR",I0049,6.91 MI. NORTH OF LA 3265,31.24,-92.43,1992,02,07,8640,2014,A,1,4,0514,,,,,11232,2035,0,93.8
LA,2260840045505254321,00049,079,00975,"US 71, RAMPS, UP RR",I0049,6.91 MI. NORTH OF LA 3265,31.24,-92.43,1992,02,07,8640,2014,A,1,4,0514,,,,,11232,2035,0,94.8
LA,2260840045505257351,00049,079,00975,DITCH,I0049,SOUTH I-49 / US 71 INTG.,31.24,-92.43,1992,02,00,1440,2014,A,1,5,0214,,,,,1872,2035,0,96.6
LA,2260840045505296211,00049,079,00975,HILL BAYOU,I0049,3.09 MI. NORTH OF LA 3250,31.3,-92.44,1995,03,00,8640,2014,A,1,5,0214,,,,,11232,2035,0,91.9
LA,2260840045505296221,00049,079,00975,HILL BAYOU,I0049,3.09 MI. NORTH OF LA 3250,31.3,-92.44,1995,02,00,8640,2014,A,1,5,0214,,,,,11232,2035,0,89.9
LA,2260840045505301251,00049,079,00975,EMBANKMENT,I0049,I-49/US 167 INTG.,31.3,-92.45,1993,01,02,1440,2014,A,1,1,0414,,,,,1872,2035,0,96.7
LA,2260840045505301311,00049,079,00975,"HWYS, STRTS, RR, BAYOU",I0049,0.23 MI. NORTH OF US 167B,31.3,-92.45,1994,02,09,8640,2014,A,1,8,0614,,,,,11232,2035,2,91.5
LA,2260840045505364711,00049,079,00975,UP RR,I0049,1.05 MI. NORTH OF LA 498,31.35,-92.53,1991,02,00,9660,2014,A,1,2,0613,,,,,12558,2035,0,97.1
LA,2260840045505364721,00049,079,00975,UP RR,I0049,1.05 MI. NORTH OF LA 498,31.35,-92.53,1991,02,00,9660,2014,A,1,2,0613,,,,,12558,2035,0,97.1
LA,2260840084001046811,01206,079,00000,ISLAND BAYOU,LA1206,4.68 MI. EAST OF LA 115,31.37,-92.14,1998,02,00,940,2014,A,1,5,1114,,,,,1222,2035,0,99.8
LA,2260840084022007311,00498,079,00975,BIG BAYOU,LA0498,0.28 M S. OF LA 1,31.34,-92.52,1996,05,00,1340,2014,A,1,5,1114,,,,,1742,2035,0,99.7
LA,2260840084022023611,00498,079,00975,IRISH DITCH NO. 2,LA0498,2.76 MI W. OF US 71,31.33,-92.51,1994,02,00,1340,2014,A,1,5,1114,,,,,1742,2035,0,98.8
LA,2260840084043030611,00071,079,60530,ROCKY BAYOU,US0071,2.7 MI. NORTH OF I-49,31.34,-92.43,1997,03,00,14640,2014,A,1,5,0914,,,,,19032,2035,0,93.5
LA,2260840311809226511,00000,079,00975,BETTY BAYOU,LOCAL ROAD,MAPLE STREET,31.3,-92.44,1970,02,00,220,1980,P,1,5,1013,,,,,286,2035,0,48.3
LA,2260840312459215611,00000,079,00000,FLAGON BAYOU,LOCAL ROAD,1.99 MI. NE OF LA 116,31.41,-92.26,1991,02,00,60,1971,P,1,5,0713,,,,,78,2035,0,77.4
LA,2260840312479215311,00000,079,00000,FLAGON BAYOU TRIBUTARY,LOCAL ROAD,2.25 MI. NORTH OF LA 28,31.41,-92.25,2001,02,00,250,1999,A,1,5,0713,,,,,325,2035,0,91.9
LA,2260843002502077111,00171,085,25860,CREEK,US0171,0.49 MI. SOUTH OF LA 474,31.44,-93.46,2004,05,00,5900,2014,A,1,5,1014,,,,,10030,2035,0,74.3
LA,2260843002502085311,00171,085,25860,MIDKIFF CREEK,US0171,0.33 MI. NORTH OF LA 474,31.44,-93.45,2004,05,00,5900,2014,A,1,5,1014,,,,,10030,2035,0,92.5
LA,2260843002503009021,00171,085,00000,HARPOON BAYOU,US0171,0.08 MI. SOUTH OF LA 175,31.58,-93.5,2006,02,00,1740,2014,A,1,5,1014,,,,,2958,2035,0,97.8
LA,2260843002503028521,00171,085,00000,LEWIS CREEK,US0171,1.67 MI. NORTH OF LA 175,31.59,-93.53,2006,02,00,1740,2014,A,1,5,1014,,,,,2958,2035,0,97.8
LA,2260843002503120811,00171,085,00000,BAYOU SAN MIGUEL,US0171,0.96 MI. NORTH OF LA 120,31.65,-93.65,2002,02,00,1680,2014,A,1,5,1014,,,,,2856,2035,0,97.8
LA,2260843002503123611,00171,085,00000,KCS RR,US0171,1.24 MILES NORTH OF LA 12,31.65,-93.65,2002,02,00,1680,2014,A,1,9,1014,,,,,2856,2035,0,92.8
LA,2260843002504026021,00171,085,00000,BAYOU SAN PATRICIO,US0171,2.6 MI NORTH LA 483,31.72,-93.71,2006,02,00,2400,2014,A,1,5,0914,,,,,4080,2035,0,97.6
LA,2260843011301007011,01217,085,00000,PHILLIP CREEK RELIEF,LA1217,.7 MI NORTH OF LA 6,31.58,-93.47,1998,02,00,1370,2014,A,1,9,0914,,,,,2329,2035,0,99.6
LA,2260843011301007811,01217,085,00000,PHILLIPS CREEK,LA1217,0.78 MI. NORTH OF LA 6,31.59,-93.47,1998,02,00,1370,2014,A,1,5,0914,,,,,2329,2035,0,82.2
LA,2260843011301042111,01217,085,00000,KLONDIKE CREEK,LA1217,4.21 MI. NORTH OF LA 6,31.63,-93.46,1998,02,00,1370,2014,A,1,5,0914,,,,,2329,2035,0,82.2
LA,2260843084301009411,01216,085,00000,BAYOU SCIE RELIEF,LA1216,.94 MI EAST OF US 171,31.63,-93.62,1996,02,00,250,2014,A,1,9,0914,,,,,425,2035,0,100
LA,2260843084301010511,01216,085,00000,BAYOU SCIE RELIEF,LA1216,1.05 MI EAST OF US 171,31.63,-93.62,1996,02,00,250,2014,A,1,9,0914,,,,,425,2035,0,100
LA,2260843314429345811,00000,085,00000,TEN ACRE CREEK,LOCAL ROAD,0.1 MI. EAST OF LA 191,31.74,-93.76,2006,02,00,75,2005,A,1,5,0115,,,,,127,2035,0,100
LA,2260843314639340511,00000,085,00000,LITON BRANCH,LOCAL ROAD,0.83 MI. SOUTH OF LA 174,31.77,-93.68,1986,02,00,130,1985,A,1,5,0115,,,,,221,2035,0,93.4
LA,2260843314679335211,00000,085,00000,SAN MIGUEL CREEK,LOCAL ROAD,FREE ROAD,31.78,-93.59,2000,02,00,50,2000,A,1,5,0115,,,,,85,2035,0,100
LA,2260858013202059411,00111,115,00000,MOORE BRANCH,LA0111,8.28M SOUTH OF LA 8,30.95,-93.5,1992,02,00,790,2014,A,1,5,1213,,,,,474,2035,0,97
LA,2260858006602108111,00010,115,00000,WHISKEY CHITTO,LA0010,12.10 MI EAST OF LA 467,30.97,-93.06,2007,02,00,2000,2014,A,1,5,0714,,,,,1200,2035,0,97
LA,2260858006602111011,00010,115,00000,WHISKEY CHITTO RELIEF,LA0010,11.81 MI EAST OF LA 467,30.97,-93.05,2007,02,00,2000,2014,A,1,5,0714,,,,,1200,2035,0,97
LA,2260858006603050911,00010,115,00000,SIX MILE CREEK,LA0010,1.21 MI. WEST OF LA 463,30.94,-92.95,1992,02,00,1970,2014,A,1,5,0714,,,,,1182,2035,0,99.5
LA,2260858006603094311,00010,115,00000,BIG BRUSHY CREEK,0010,0.35 MI. WEST OF LA 377,30.92,-92.89,2005,02,00,1540,2014,A,1,5,0714,,,,,924,2035,0,98.3
LA,2260858006603122411,00010,115,00000,CREEK,LA0010,2.46 MI. EAST OF LA 377,30.9,-92.85,2005,02,00,1540,2014,A,1,5,0714,,,,,924,2035,0,98.3
LA,2260858013202027811,00111,115,00000,DRY BRANCH CREEK,LA0111,11.24M SOUTH OF LA 8,30.91,-93.5,1992,02,00,790,2014,A,1,5,1213,,,,,474,2035,0,97
LA,2260858013202054511,00111,115,00000,MILL CREEK,LA0111,8.71M SOUTH OF LA 8,30.94,-93.51,1992,02,00,790,2014,A,1,5,1213,,,,,474,2035,0,97
LA,2260858013202067711,00111,115,00000,DAMREL CREEK,LA0111,7.45M SOUTH OF LA 8,30.96,-93.51,1992,02,00,790,2014,A,1,5,0114,,,,,474,2035,0,97
LA,2260858013202090511,00111,115,00000,RED BANK CREEK,LA0111,5.17M SOUTH OF LA 8,30.99,-93.5,1992,02,00,1160,2014,A,1,5,0114,,,,,696,2035,0,96.5
LA,2260858013202130911,00111,115,00000,CLEAR CREEK,LA0111,1.13M SOUTH OF LA 8,31.05,-93.49,1992,02,00,1160,2014,A,1,5,0114,,,,,696,2035,0,96.5
LA,2260858013302031011,00111,115,00000,DRAIN,LA0111,.29 MI E OF W JCT LA 392,31.19,-93.5,1999,02,00,2800,2014,A,1,5,0114,,,,,1680,2035,0,95.1
LA,2260858013302035211,00111,115,00000,DRAIN,LA0111,.71 MI E OF W JCT LA 392,31.19,-93.49,1999,02,00,2800,2014,A,1,5,0114,,,,,1680,2035,0,95.1
LA,2260858013302131211,00111,115,01920,FRANKLIN BRANCH,LA0111,0.5 MI. WEST OF US 171,31.25,-93.35,1995,02,00,2800,2014,A,1,5,0114,,,,,1680,2035,0,97
LA,2260858013701023211,00465,115,00000,MAYHAW BRANCH,LA0465,2.32 M. E. OF LA 117,31.33,-93.13,2000,02,00,210,2014,A,1,5,0314,,,,,126,2035,0,99.7
LA,2260858013701028511,00465,115,00000,INDIAN BRANCH,LA0465,2.85 MI EAST OF LA 117,31.33,-93.13,2000,02,00,210,2014,A,1,5,0314,,,,,126,2035,0,99.7
LA,2260858013701074411,00465,115,00000,COMRADE CREEK RELIEF,LA0465,7.44 M. E. OF JCT LA 117,31.32,-93.05,1999,02,00,210,2014,A,1,9,0314,,,,,126,2035,0,99.7
LA,2260858013701075511,00465,115,00000,COMRADE CREEK,LA0465,7.55 M. E. OF JCT LA 117,31.32,-93.05,1999,02,00,210,2014,A,1,5,0314,,,,,126,2035,0,99.7
LA,2260858013701077511,00465,115,00000,COMRADE CREEK RELIEF,LA0465,7.75 M. E. OF JCT. LA 117,31.32,-93.05,1999,02,00,210,2014,A,1,9,0314,,,,,126,2035,0,99.7
LA,2260858013702084611,00465,115,00000,YELLOW BRANCH,LA0465,1.05 MI. EAST OF LA 28,31.22,-92.88,1994,02,00,600,2014,A,1,5,0314,,,,,360,2035,0,98
LA,2260858013702101811,00465,115,00000,UNNAMED BRANCH,LA0465,0.24 MI. EAST OF LA 489,31.22,-92.85,1994,02,00,600,2014,A,1,5,0314,,,,,360,2035,0,99.5
LA,2260858037301054511,00008,115,00000,BAYOU CASTOR,LA0008,2.4 MILES EAST OF US 171,31.16,-93.23,2006,02,00,5640,2014,A,1,5,0714,,,,,3384,2035,0,97.5
LA,2260858037301054521,00008,115,00000,BAYOU CASTOR,LA0008,2.4 MILE EAST OF US 171,31.16,-93.23,2006,02,00,5640,2014,A,1,5,0714,,,,,3384,2035,0,97.5
LA,2260858041701055111,00028,115,00000,WEST FORK CREEK,LA0028,3 MI. WEST OF JCT. LA 121,31.17,-93.11,2005,02,00,3720,2014,A,1,5,0414,,,,,2232,2035,0,99.4
LA,2260858041701055121,00028,115,00000,WEST FORK CREEK,LA0028,3 MI WEST OF JCT LA 121,31.17,-93.1,2003,02,00,3720,2014,A,1,5,0414,,,,,2232,2035,0,99.7
LA,2260858041701066011,00028,115,00000,EAST FORK CREEK,LA0028,3.5 MI. WEST OF JCT LA121,31.18,-93.09,2005,02,00,3720,2014,A,1,5,0414,,,,,2232,2035,0,99.7
LA,2260858305439254011,00000,115,00000,SIX MILE CREEK,LOCAL ROAD,0.7 M. SW OF LA 377,30.91,-92.9,2002,02,00,150,2001,A,1,5,0713,,,,,90,2035,0,91.9
LA,2260858310349320111,00000,115,00000,BIG BRANCH,LOCAL ROAD,1.02 M. S. OF END LA 1211,31.06,-93.34,1984,02,00,290,1976,A,1,5,0313,,,,,174,2035,0,99.9
LA,2260864000007001181,00000,127,00000,DUGDEMONA RIVER,LOCAL ROAD,1.18 MILES NORTH OF LA 50,32.02,-92.77,2014,02,00,375,2012,A,1,5,0115,,,,,637,2035,0,82.1
LA,2260864002202042711,00084,127,00000,COULEY CREEK,US0084,.7 MI EAST OF LA 477,31.84,-92.89,1997,02,00,3600,2014,A,1,5,1213,,,,,6120,2035,0,90.9
LA,2260864002202085311,00084,127,00000,UNNAMED CREEK,US0084,8.53 MI EAST OF SALINE BA,31.88,-92.83,1997,02,00,3600,2014,A,1,5,1213,,,,,6120,2035,0,92.9
LA,2260864002203150111,00084,127,00000,POPE CREEK,US0084,9.2 MI EAST OF LA 124,31.85,-92.42,1998,02,00,1550,2014,A,1,5,1213,,,,,2635,2035,0,99.1
LA,2260864002304090011,00167,127,00000,CREOSOTE BRANCH,US0167,8.99 MI. NORTH OF LA 500,31.92,-92.62,2006,05,00,7800,2014,A,1,5,1213,,,,,13260,2035,0,85.4
LA,2260864002305016711,00167,127,00000,PORT DELUCE CREEK,US0167,0.25M S OF INT OF 167&501,31.94,-92.65,1991,02,00,11200,2014,A,1,5,1213,,,,,19040,2035,0,99
LA,2260864009106083811,00126,127,00000,CANEY CREEK,LA0126,3.7 MILES EAST OF LA 505,32.1,-92.71,1992,02,00,490,2014,A,1,5,1013,,,,,833,2035,0,98.5
LA,2260864009106096511,00126,127,00000,BIG CREEK,LA0126,.6 MI EAST OF LA 1234,32.1,-92.69,1992,02,00,490,2014,A,1,5,1013,,,,,833,2035,0,98.8
LA,2260864009106098911,00126,127,00000,BIG CREEK RELIEF,LA0126,.8 MI EAST OF LA 1234,32.09,-92.69,1992,02,00,490,2014,A,1,9,1013,,,,,833,2035,0,98.8
LA,2260864315409248411,00000,127,00000,COULEY CREEK,LOCAL ROAD,APP. 1 MI. NORTH OF US 84,31.9,-92.81,1970,02,00,240,1975,A,1,5,0115,,,,,408,2035,0,72.8
LA,2260864012303047711,00471,127,00000,BULGER CREEK,LA0471,5.97 MI. NORTH OF LA 122,31.78,-92.76,1995,02,00,530,2014,A,1,5,1213,,,,,901,2035,0,98.4
LA,2260864012602008811,00499,127,00000,FLAT CREEK RELIEF,LA0499,0.88 MI. NTH. JCT. LA126,32.09,-92.49,1996,02,00,82,2014,A,1,5,1113,,,,,139,2035,0,98.9
LA,2260864012602010211,00499,127,00000,FLAT CREEK,LA0499,1.02 MI NTH. JCT. LA126,32.09,-92.49,1996,02,00,82,2014,A,1,5,1113,,,,,139,2035,0,98.9
LA,2260864012705018711,00127,127,00000,BIG CREEK,LA0127,1.87 M. NW CALDWELL LINE,32,-92.33,2002,02,00,137,2014,A,1,5,1113,,,,,232,2035,0,99.8
LA,2260864012802002411,00500,127,00000,BEAR CREEK,LA0500,0.24 MI. EAST OF US 167,31.8,-92.58,1998,02,00,300,2014,A,1,5,1213,,,,,510,2035,0,99.8
LA,2260864012802007611,00500,127,00000,KENNY CREEK,LA0500,0.76 MI. EAST OF US 167,31.8,-92.57,1998,02,00,300,2014,A,1,5,1213,,,,,510,2035,0,99.8
LA,2265811000007000031,00000,021,00000,BEAUCOUP CREEK,LOCAL ROAD,LOMI 4.89 FR 014 TO 020,32.42,-92.25,2010,02,00,100,2006,A,1,5,0413,,,,,60,2035,0,84.5
LA,2265811000007001951,00000,021,00000,BEAUCOUP CREEK,LOCAL ROAD,LOG MI 5.03 FR 14 TO 20,32.44,-92.25,2010,02,00,100,2006,A,1,5,0413,,,,,60,2035,0,97
LA,2265811004105047411,00126,021,00000,CREEK,LA0126,1.5 MI SOUTH OF LA 849,31.98,-92.07,2004,02,00,360,2014,A,1,5,1013,,,,,216,2035,0,91.6
LA,2265811004105079011,00126,021,00000,CREEK,LA0126,.1 MI NORTH OF LA 851,32.02,-92.09,1999,02,00,360,2014,A,1,5,0714,,,,,216,2035,0,87.5
LA,2265811009109019711,00126,021,00000,CREEK,LA0126,58110910901971,32.11,-92.28,1992,02,00,500,2014,A,1,5,1013,,,,,300,2035,0,86.3
LA,2265811034503072011,00506,021,00000,CREEK,LA0506,.5 MI WEST OF US 165,31.98,-92.17,1996,02,00,400,2014,A,1,5,0513,,,,,240,2035,0,84.5
LA,2265811034504000311,00506,021,00000,LITTLE BLACK BAYOU,LA0506,58113450400031,31.97,-92.15,2004,02,00,400,2014,A,1,5,0814,,,,,240,2035,2,81.8
LA,2265811034504051911,00506,021,00000,CREEK,LA0506,2.1 MI EAST OF LA 849,31.94,-92.1,2001,02,00,116,2014,A,1,5,0713,,,,,69,2035,0,91.9
LA,2265811320449205611,00000,021,00000,CANAL,LOCAL ROAD,PH RD 201,32.07,-92.09,1988,02,00,250,1988,A,1,5,0315,,,,,150,2035,0,91.5
LA,2265811321079215611,00000,021,00000,WHITE OAK CREEK,LOCAL ROAD,LOGMI 0.94 FR 293 TO 294,32.18,-92.26,1996,02,00,40,1994,A,1,5,0315,,,,,24,2035,0,96
LA,2265811321099208911,00000,021,00000,CREEK,LOCAL ROAD,2.97 LOG MI FR 244 TO ODE,32.18,-92.15,1986,02,00,50,1980,A,1,5,0215,,,,,30,2035,2,92
LA,2265813002605025211,00015,025,00000,CREEK,LA0015,2.5 MI NORTH OF LA 8,31.88,-91.66,2002,02,00,2400,2014,A,1,5,0114,,,,,3408,2035,0,99.7
LA,2265813017901003011,00913,025,00000,BLACK BAYOU,LA0913,58131790100301,31.83,-91.72,2001,02,00,540,2014,A,1,5,0914,,,,,766,2035,0,83.7
LA,2265813017901008011,00913,025,00000,CREEK,LA0913,58131790100801,31.84,-91.72,2001,02,00,540,2014,A,1,5,0914,,,,,766,2035,0,83.7
LA,2265813311639158411,00000,025,00000,DIVERSION CANAL B,LOCAL ROAD,LOGMI 4.02 FR 10 TO,31.27,-91.97,1977,02,00,130,1972,P,1,5,0413,,,,,184,2035,0,55.6
LA,2265813311829158511,00000,025,00000,POWELL CUT-OFF,LOCAL ROAD,LOG MI 1.83 FROM 10 TO 14,31.3,-91.97,1999,02,00,130,1999,A,1,5,0413,,,,,184,2035,0,87.2
LA,2265813314400914411,00000,025,00000,BAYOU LOUIS CANAL,LOCAL ROAD,P1331440091441,31.73,-91.76,1997,02,00,90,1984,A,1,5,0513,,,,,127,2035,0,91.2
LA,2265813314879158111,00000,025,00000,FORD CREEK,LOCAL ROAD,LOGMI 1.85 FR 173 TO,31.81,-91.97,1972,01,00,90,1972,P,1,5,0513,,,,,127,2035,0,94
LA,2265815017704134911,00015,029,00000,CREEK,LA0015,58151770413491,31.35,-91.59,2004,02,00,480,2014,A,1,5,1013,,,,,288,2035,0,90.5
LA,2265815017801057511,00909,029,00000,SIX MILE BAYOU,LA0909,3.1 MI SOUTH OF LA 126,31.33,-91.85,2003,02,00,70,2014,A,1,5,0314,,,,,42,2035,0,93.5
LA,2265815081514013611,00903,029,00000,BLACK BAYOU,LA0903,1.36 MI WEST OF US 65,31.64,-91.58,1996,02,00,3200,2014,A,1,5,0214,,,,,1920,2035,0,60
LA,2265815311199140711,00000,029,00000,BAYOU COCODRIE,LOCAL ROAD,LOGMI 4.56 FR 011 TO,31.2,-91.68,1955,01,00,40,1978,A,1,5,0314,,,,,24,2035,0,83.8
LA,2265815312089143811,00000,029,00000,WILD COW BAYOU CUT-OFF,LOCAL ROAD,LOGMI 3.60 FROM 35 TO ODE,31.35,-91.73,1984,02,00,110,1978,A,1,5,0312,,,,,66,2035,2,81.3
LA,2265815312149144311,00000,029,00000,WILD COW BAYOU,LOCAL ROAD,LOG MI 2.55 FR 35 TO ODE,31.36,-91.74,1984,02,00,110,1978,A,1,5,0613,,,,,66,2035,2,81.3
